日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Eligible Ads for Viewability,Measured Ads,% Measured Ads,Viewable Impressions,% Viewable Impressions,Non-Viewable Ads,% Non-Viewable Ads,Average Time In View (Sec)
20260127,07,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,90,40,40,100.00%,14,35.00%,26,65.00%,3.21
20260127,07,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,24,12,12,100.00%,10,83.33%,2,16.67%,16.10
20260127,07,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"1,625",826,826,100.00%,575,69.61%,251,30.39%,5.21
20260127,07,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,44,22,22,100.00%,8,36.36%,14,63.64%,1.22
20260127,07,艾得基客行銷顧問股份有限公司,2825,科技紫薇,22403,MW_蓋版_科技紫微,,,,18,9,9,100.00%,0,0.00%,9,100.00%,0.00
20260127,07,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,256,125,125,100.00%,91,72.80%,34,27.20%,3.01
20260127,07,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"4,425","2,168","2,168",100.00%,"1,486",68.54%,682,31.46%,8.62
20260127,07,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22498,MW_300x250 Banner_Basketball TOP5_CPM5,,,子聯播網,"1,359",677,677,100.00%,343,50.66%,334,49.34%,4.11
20260127,07,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,534,259,259,100.00%,60,23.17%,199,76.83%,3.46
20260127,07,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22514,MW_文中創意320x480_MoneyDJ,antifroud,知名媒體,,66,33,33,100.00%,24,72.73%,9,27.27%,13.11
20260127,07,艾得基客行銷顧問股份有限公司,2084,經濟日報,22517,MW_置底創意(非展開)_經濟日報,,知名媒體,,671,330,330,100.00%,299,90.61%,31,9.39%,29.59
20260127,07,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,30,8,8,100.00%,3,37.50%,5,62.50%,2.36
20260127,07,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,69,30,30,100.00%,27,90.00%,3,10.00%,99.32
20260127,07,肖偉彬,1287,紅櫻桃小說書庫,4678,CF-內文上方-300*250-紅櫻桃小說書庫,,,,30,15,15,100.00%,8,53.33%,7,46.67%,4.71
20260127,07,肖偉彬,1287,紅櫻桃小說書庫,4717,MW_文中創意300x250_紅櫻桃小說書庫,,,,24,9,9,100.00%,7,77.78%,2,22.22%,13.21
20260127,07,肖偉彬,1347,雲台書屋,4922,CF-內文中間-728*90-雲台書屋,antifroud,,,6,2,2,100.00%,1,50.00%,1,50.00%,0.77
20260127,07,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,8,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260127,07,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,6,3,3,100.00%,3,100.00%,0,0.00%,50.33
20260127,07,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,18,5,5,100.00%,0,0.00%,5,100.00%,0.00
20260127,07,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,50,22,22,100.00%,3,13.64%,19,86.36%,0.34
20260127,07,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,8862,CF_970X90_分類新聞內頁上方_民視新聞(MCM),,知名媒體,,6,0,0,0.00%,0,0.00%,0,0.00%,0.00
20260127,08,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,54,23,23,100.00%,1,4.35%,22,95.65%,0.18
20260127,08,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,18,5,5,100.00%,4,80.00%,1,20.00%,5.38
20260127,08,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,324,135,135,100.00%,53,39.26%,82,60.74%,2.93
20260127,08,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,"1,338",489,489,100.00%,335,68.51%,154,31.49%,4.68
20260127,08,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,108,51,51,100.00%,11,21.57%,40,78.43%,0.41
20260127,08,艾得基客行銷顧問股份有限公司,2578,鉅亨網,12070,MW_320x480_文中創意_鉅亨網,,知名媒體,,"17,606","8,701","8,701",100.00%,"6,946",79.83%,"1,755",20.17%,17.08
20260127,08,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,"1,820",872,872,100.00%,391,44.84%,481,55.16%,8.58
20260127,08,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,"1,697",816,816,100.00%,663,81.25%,153,18.75%,25.99
20260127,08,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,"2,570","1,257","1,257",100.00%,242,19.25%,"1,015",80.75%,1.31
20260127,08,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"1,223",601,601,100.00%,460,76.54%,141,23.46%,4.93
20260127,08,第一網站股份有限公司,2768,czbooks,12571,CF-300x600_Banner_czbooks,,,,238,118,118,100.00%,80,67.80%,38,32.20%,112.89
20260127,08,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"1,400",690,690,100.00%,43,6.23%,647,93.77%,1.87
20260127,08,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"1,198",586,586,100.00%,41,7.00%,545,93.00%,1.46
20260127,08,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"16,108","7,861","7,861",100.00%,"3,247",41.31%,"4,614",58.69%,10.25
20260127,08,艾得基客行銷顧問股份有限公司,2635,工商時報,12761,MW_320x480_文中創意_工商時報new,,知名媒體,,"1,965",972,972,100.00%,739,76.03%,233,23.97%,18.58
20260127,08,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,26,12,12,100.00%,4,33.33%,8,66.67%,9.43
20260127,08,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,150,72,72,100.00%,68,94.44%,4,5.56%,26.86
20260127,08,第一網站股份有限公司,2838,mycard,13041,MW_320x480_加倍mycard,,,,93,0,0,0.00%,0,0.00%,0,0.00%,0.00
20260127,08,大霹靂國際整合行銷股份有限公司,2883,霹靂網-Mobile,13392,MW_置底創意_霹靂網-Mobile,,知名媒體,,6,3,3,100.00%,2,66.67%,1,33.33%,5.41
20260127,08,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,261,130,130,100.00%,81,62.31%,49,37.69%,5.96
20260127,08,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"1,616",805,805,100.00%,480,59.63%,325,40.37%,7.23
20260127,08,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,495,252,252,100.00%,25,9.92%,227,90.08%,0.81
20260127,08,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13848,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,6,2,2,100.00%,1,50.00%,1,50.00%,2.30
20260127,08,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13856,CF_300x250_轉址失敗頁第二塊_reurl,,知名媒體,,6,2,2,100.00%,1,50.00%,1,50.00%,2.30
20260127,08,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,157,76,76,100.00%,23,30.26%,53,69.74%,1.41
20260127,08,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,18,8,8,100.00%,8,100.00%,0,0.00%,3.50
20260127,08,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,50,2,2,100.00%,2,100.00%,0,0.00%,45.50
20260127,08,飛凡傳播股份有限公司,1921,非凡新聞台-exchange,14188,MW_300x250_內文上方_非凡新聞-exchange,antifroud,知名媒體,,6,3,3,100.00%,3,100.00%,0,0.00%,134.80
20260127,08,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,106,27,27,100.00%,16,59.26%,11,40.74%,3.76
20260127,08,巨思文化股份有限公司,3052,經理人_HB,14238,MW_文章結束第一塊_300x250_經理人-HB,,知名媒體,,87,43,43,100.00%,2,4.65%,41,95.35%,0.14
20260127,08,巨思文化股份有限公司,3052,經理人_HB,14241,MW_300x250_內文下方_經理人-HB,,知名媒體,,87,43,43,100.00%,2,4.65%,41,95.35%,0.05
20260127,08,巨思文化股份有限公司,3053,數位時代_HB,14244,MW_300x250_文中第四塊_數位時代-HB,,知名媒體,,14,7,7,100.00%,2,28.57%,5,71.43%,0.73
20260127,08,巨思文化股份有限公司,3053,數位時代_HB,14246,MW_300x250_文章結束第一塊_數位時代-HB,,知名媒體,,44,22,22,100.00%,1,4.55%,21,95.45%,0.09
20260127,08,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,25,11,11,100.00%,10,90.91%,1,9.09%,5.96
20260127,08,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,209,104,104,100.00%,75,72.12%,29,27.88%,12.25
20260127,08,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"26,143","12,882","12,882",100.00%,373,2.90%,"12,509",97.10%,0.10
20260127,08,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,445,222,222,100.00%,210,94.59%,12,5.41%,27.30
20260127,08,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,12,4,4,100.00%,1,25.00%,3,75.00%,0.47
20260127,08,曾憲敏,3327,85小說網_創意,15227,MW-300X250_85小說網_隨身影音PB,,,,36,18,18,100.00%,13,72.22%,5,27.78%,12.37
20260127,08,曾憲敏,3327,85小說網_創意,15228,MW-創意-85小說網,,,,287,143,143,100.00%,135,94.41%,8,5.59%,74.75
20260127,08,千晶文化事業股份有限公司,3336,Beauty 美人圈,15254,MW_置底創意(非展開)_ Beauty 美人圈,,知名媒體,,"3,272","1,633","1,633",100.00%,"1,508",92.35%,125,7.65%,42.18
20260127,08,中天電視股份有限公司,3282,中天新聞網-exchange,15859,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,152,65,65,100.00%,20,30.77%,45,69.23%,2.56
20260127,08,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,104,38,38,100.00%,1,2.63%,37,97.37%,0.86
20260127,08,時報資訊股份有限公司,2817,旺得富,16910,CF_300x250_Billboard_1s_旺得富,,知名媒體,,6,3,3,100.00%,1,33.33%,2,66.67%,6.85
20260127,08,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"12,934","6,412","6,412",100.00%,"4,697",73.25%,"1,715",26.75%,6.62
20260127,08,朱光宁,3361,提莫書屋-mobile,16958,MW_置底創意_提莫書屋-mobile,,,,18,9,9,100.00%,8,88.89%,1,11.11%,33.08
20260127,08,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,18,9,9,100.00%,8,88.89%,1,11.11%,6.64
20260127,08,巧克科技新媒體股份有限公司,1494,LINE TV,16964,CF_336x280_影音暫停頁_LINE TV,,知名媒體,,12,1,1,100.00%,1,100.00%,0,0.00%,"1,321.94"
20260127,08,欣發現股份有限公司,3365,Hami任務牆-mobile,16969,MW_置底創意_Hami任務牆,,知名媒體,,875,413,413,100.00%,294,71.19%,119,28.81%,6.51
20260127,08,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,"2,406","1,082","1,082",100.00%,12,1.11%,"1,070",98.89%,0.03
20260127,08,欣發現股份有限公司,3363,大人物-mobile,16973,MW_置底創意_大人物,,知名媒體,,477,230,230,100.00%,180,78.26%,50,21.74%,9.42
20260127,08,欣發現股份有限公司,3362,妞新聞-mobile,16974,MW_置底創意_妞新聞,,知名媒體,,73,34,34,100.00%,20,58.82%,14,41.18%,8.30
20260127,08,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,360,177,177,100.00%,60,33.90%,117,66.10%,0.98
20260127,08,艾得基客行銷顧問股份有限公司,3373,良醫健康網,17092,MW_置底創意_良醫健康網,,知名媒體,,134,67,67,100.00%,57,85.07%,10,14.93%,50.95
20260127,08,詠勝科技有限公司,3385,Mobile01_HB,17175,CF_970x90_橫幅Banner_Mobile01_HB,,知名媒體,,886,389,389,100.00%,138,35.48%,251,64.52%,2.47
20260127,08,詠勝科技有限公司,3385,Mobile01_HB,17176,CF_728x90_內頁橫幅Banner_7F_Mobile01_HB,,知名媒體,,24,12,12,100.00%,11,91.67%,1,8.33%,12.75
20260127,08,詠勝科技有限公司,3385,Mobile01_HB,17178,CF_300x250_頻道頁_大看板_Mobile01_HB,,知名媒體,,50,25,25,100.00%,20,80.00%,5,20.00%,18.25
20260127,08,詠勝科技有限公司,3385,Mobile01_HB,17179,CF_300x250_熱門大看板_Mobile01_HB,,知名媒體,,6,3,3,100.00%,2,66.67%,1,33.33%,4.73
20260127,08,詠勝科技有限公司,3385,Mobile01_HB,17180,CF_300x250_置底看板左_Mobile01_HB,,知名媒體,,318,157,157,100.00%,60,38.22%,97,61.78%,1.42
20260127,08,詠勝科技有限公司,3385,Mobile01_HB,17181,CF_300x250_置底看板中_Mobile01_HB,,知名媒體,,368,182,182,100.00%,71,39.01%,111,60.99%,1.57
20260127,08,詠勝科技有限公司,3385,Mobile01_HB,17182,CF_300x250_置底看板右_Mobile01_HB,,知名媒體,,315,155,155,100.00%,58,37.42%,97,62.58%,1.34
20260127,08,詠勝科技有限公司,3385,Mobile01_HB,17183,CF_300x600_大摩天_Mobile01_HB,,知名媒體,,627,307,307,100.00%,143,46.58%,164,53.42%,15.25
20260127,08,詠勝科技有限公司,3385,Mobile01_HB,17204,MW_300x250_文中Banner(interscroller)_Mobile01_HB,,知名媒體,,36,17,17,100.00%,17,100.00%,0,0.00%,5.73
20260127,08,朱光宁,3268,稷下書院-mobile,17207,MW_320x480_蓋版_稷下書院-mobile,,,,"4,781","1,995","1,995",100.00%,703,35.24%,"1,292",64.76%,2.13
20260127,08,中華電視股份有限公司,3389,華視-mobile,17230,MW_置底創意(非展開)_華視-mobile,,知名媒體,,12,6,6,100.00%,5,83.33%,1,16.67%,6.40
20260127,08,中華電視股份有限公司,3389,華視-mobile,17232,MW_文中創意320x480_華視-mobile,,知名媒體,,12,6,6,100.00%,4,66.67%,2,33.33%,8.04
20260127,08,李立娟,3395,vivi0視頻-exchange,17293,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"46,665","22,918","22,917",100.00%,"3,616",15.78%,"19,301",84.22%,0.38
20260127,08,李立娟,3395,vivi0視頻-exchange,17294,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"54,924","26,977","26,976",100.00%,"10,479",38.85%,"16,497",61.15%,1.62
20260127,08,李立娟,3395,vivi0視頻-exchange,17300,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,"84,710","41,642","41,640",100.00%,"28,457",68.34%,"13,183",31.66%,16.54
20260127,08,李立娟,3397,趣聞圖說-exchange,17309,MW_336x280_文中Banner_趣聞圖說-exchange,,,,18,9,9,100.00%,9,100.00%,0,0.00%,6.10
20260127,08,曾憲敏,601,85小說網_PC,1773,CF-300x250_85小說網_內文1,,,,22,11,11,100.00%,6,54.55%,5,45.45%,15.50
20260127,08,李立娟,3396,趣聞圖說-Mobile,17923,MW_置底創意(展開)_趣聞圖說-Mobile,,,,80,40,40,100.00%,25,62.50%,15,37.50%,8.31
20260127,08,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,"10,502","5,210","5,210",100.00%,"3,739",71.77%,"1,471",28.23%,21.65
20260127,08,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18003,CF_300x250_互動看板2_工商時報-exchange,,知名媒體,,14,6,6,100.00%,2,33.33%,4,66.67%,15.70
20260127,08,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18007,CF_336x280_文末右側看板_工商時報-exchange,,知名媒體,,44,17,17,100.00%,4,23.53%,13,76.47%,0.53
20260127,08,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18008,CF_336x280_文末左側看板_工商時報-exchange,,知名媒體,,36,15,15,100.00%,1,6.67%,14,93.33%,0.11
20260127,08,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18014,MW_300x250_文末Banner1_工商時報-exchange,,知名媒體,,204,100,100,100.00%,9,9.00%,91,91.00%,1.07
20260127,08,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18015,MW_300x250_文末Banner2_工商時報-exchange,,知名媒體,,727,359,359,100.00%,5,1.39%,354,98.61%,0.17
20260127,08,第一網站股份有限公司,3440,fsa_passback_first,18201,CF_336x280_fsa_passback_first,,,,381,186,186,100.00%,30,16.13%,156,83.87%,0.62
20260127,08,第一網站股份有限公司,3440,fsa_passback_first,18202,CF_300x250_fsa_passback_first,,,,"1,160",547,547,100.00%,307,56.12%,240,43.88%,31.75
20260127,08,朱光宁,3268,稷下書院-mobile,18297,MW_置底創意(展開)_稷下書院-mobile,,,,236,118,118,100.00%,73,61.86%,45,38.14%,13.09
20260127,08,冰楓科技有限公司,3485,冰楓論壇-exchange,18487,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,944,413,413,100.00%,99,23.97%,314,76.03%,3.49
20260127,08,冰楓科技有限公司,3485,冰楓論壇-exchange,18488,MW_320x100_內文上方第一塊_ 冰楓論壇-exchange,antifroud,,,72,28,28,100.00%,20,71.43%,8,28.57%,11.16
20260127,08,冰楓科技有限公司,3485,冰楓論壇-exchange,18492,MW_300x250_Banner_ 冰楓論壇-exchange,,,,358,147,147,100.00%,66,44.90%,81,55.10%,2.57
20260127,08,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18557,CF_300x600_指定流量_包子漫畫(特開流量PB)-exchange,,,,98,42,42,100.00%,16,38.10%,26,61.90%,24.83
20260127,08,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18737,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,81,40,40,100.00%,15,37.50%,25,62.50%,2.55
20260127,08,舒禾驊,3535,荷花動漫筆記,18887,CF_336x280_文章頁文中_荷花動漫筆記,,,,8,4,4,100.00%,3,75.00%,1,25.00%,4.77
20260127,08,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,12,6,6,100.00%,1,16.67%,5,83.33%,0.56
20260127,08,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,18,9,9,100.00%,3,33.33%,6,66.67%,4.13
20260127,08,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"2,875","1,408","1,408",100.00%,620,44.03%,788,55.97%,11.34
20260127,08,德榕企業有限公司,3578,TW Bodhi_mobile,20707,MW_置底創意_TW Bodhi,,,,38,19,19,100.00%,0,0.00%,19,100.00%,0.00
20260127,08,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,240,119,118,99.16%,0,0.00%,118,100.00%,0.00
20260127,08,德榕企業有限公司,3578,TW Bodhi_mobile,20719,MW_文中創意300x250_TW Bodhi,,,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260127,08,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,36,18,18,100.00%,0,0.00%,18,100.00%,0.00
20260127,08,德榕企業有限公司,3582,忘憂書屋_mobile,20728,MW_文中創意300x250_忘憂書屋,,,,174,66,66,100.00%,0,0.00%,66,100.00%,0.00
20260127,08,德榕企業有限公司,3582,忘憂書屋_mobile,20729,MW_蓋板_忘憂書屋,,,,42,21,21,100.00%,0,0.00%,21,100.00%,0.00
20260127,08,德榕企業有限公司,3582,忘憂書屋_mobile,20730,MW_置底創意_忘憂書屋,,,,38,19,19,100.00%,0,0.00%,19,100.00%,0.00
20260127,08,第一網站股份有限公司,2916,KiKiNote,20731,CF_300x250_banner_kikinote (PB),,知名媒體,,28,10,10,100.00%,2,20.00%,8,80.00%,0.20
20260127,08,艾得基客行銷顧問股份有限公司,3490,太報,21317,MW_蓋版_太報,,知名媒體,,12,6,6,100.00%,3,50.00%,3,50.00%,18.45
20260127,08,艾得基客行銷顧問股份有限公司,3609,商妮吃喝遊樂,21319,MW_320x480_文中創意_商妮吃喝遊樂,,,,6,3,3,100.00%,3,100.00%,0,0.00%,3.67
20260127,08,第一網站股份有限公司,2768,czbooks,21412,(子)CF_970x250_banner_czbooks(限時段)-PB,,,子聯播網,"1,283",634,634,100.00%,223,35.17%,411,64.83%,10.51
20260127,08,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,864,425,425,100.00%,50,11.76%,375,88.24%,0.48
20260127,08,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21760,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,12,6,6,100.00%,4,66.67%,2,33.33%,22.83
20260127,08,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,901,450,450,100.00%,278,61.78%,172,38.22%,3.46
20260127,08,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21762,MW_文章置底_320x100_TVBS-女人我最大_HB,,知名媒體,,174,87,87,100.00%,83,95.40%,4,4.60%,41.59
20260127,08,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,813,395,395,100.00%,294,74.43%,101,25.57%,22.09
20260127,08,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21765,MW_文章三_336x280_TVBS-健康2.0_HB,,知名媒體,,258,129,129,100.00%,83,64.34%,46,35.66%,2.91
